review_id,viewer_id,movie_id,rating,review_date,sentiment,review_text,helpful_votes
4025,1151,23,3.5,2025-04-23,Neutral,Worth a one-time watch.,45
4026,392,10,5.0,2024-11-26,Positive,Top-tier storytelling.,35
4027,768,9,4.5,2025-04-26,Positive,Gripping from start to finish.,20
4028,1141,11,4.0,2025-04-24,Positive,Exceeded my expectations.,53
4029,519,25,4.5,2024-09-30,Positive,Will watch again.,110
4030,51,21,3.0,2025-04-30,Neutral,Had its highs and lows.,31
4031,936,22,3.5,2025-01-21,Neutral,Average for its genre.,68
4032,60,5,4.0,2025-03-12,Positive,Will watch again.,73
4033,578,4,4.0,2025-03-25,Positive,Exceeded my expectations.,37
4034,1143,10,4.0,2025-04-04,Positive,One of the best this year.,19
4035,212,1,4.0,2025-02-25,Positive,Highly recommend.,109
4036,1053,13,5.0,2025-04-27,Positive,Great performances all around.,103
4037,264,25,4.0,2024-07-15,Positive,Great performances all around.,116
4038,465,2,5.0,2024-08-30,Positive,Exceeded my expectations.,15
4039,285,7,1.5,2025-01-24,Negative,Couldn't finish it.,14
4040,750,22,3.5,2025-02-22,Neutral,Nothing special but enjoyable.,96
4041,176,21,4.5,2025-04-08,Positive,Absolutely loved it!,118
4042,109,24,3.5,2025-03-01,Neutral,Decent watch.,36
4043,222,11,3.0,2025-04-21,Neutral,Decent watch.,114
4044,708,4,5.0,2025-04-08,Positive,Exceeded my expectations.,47
4045,461,15,2.5,2025-04-02,Neutral,Average for its genre.,113
4046,1142,11,4.5,2025-02-16,Positive,Highly recommend.,41
4047,897,21,5.0,2025-04-25,Positive,Highly recommend.,98
4048,31,23,4.0,2025-04-25,Positive,One of the best this year.,119
4049,459,5,3.0,2024-11-28,Neutral,Worth a one-time watch.,73
4050,831,14,4.0,2025-01-15,Positive,Gripping from start to finish.,6
4051,764,3,4.5,2024-12-25,Positive,Exceeded my expectations.,67
4052,487,3,4.5,2025-04-06,Positive,One of the best this year.,92
4053,561,17,4.5,2025-01-30,Positive,Top-tier storytelling.,90
4054,515,11,4.5,2025-03-14,Positive,Absolutely loved it!,1
4055,1188,1,4.0,2025-01-30,Positive,Gripping from start to finish.,107
4056,693,13,4.5,2025-04-26,Positive,Absolutely loved it!,79
4057,499,25,4.0,2025-02-09,Positive,Absolutely loved it!,75
4058,516,14,3.0,2024-09-03,Neutral,Some good moments.,49
4059,1179,2,4.5,2024-09-30,Positive,Exceeded my expectations.,100
4060,40,23,3.5,2025-04-16,Neutral,Had its highs and lows.,9
4061,903,9,4.5,2025-04-19,Positive,Highly recommend.,23
4062,379,5,3.0,2024-11-07,Neutral,Nothing special but enjoyable.,78
4063,526,22,3.0,2024-12-21,Neutral,Nothing special but enjoyable.,54
4064,1147,10,3.5,2024-08-20,Neutral,Nothing special but enjoyable.,100
4065,345,18,4.0,2024-11-29,Positive,A visual masterpiece.,4
4066,665,14,3.5,2025-04-20,Neutral,Had its highs and lows.,19
4067,207,8,2.5,2025-02-24,Neutral,Some good moments.,93
4068,881,8,2.5,2025-02-07,Neutral,Average for its genre.,13
4069,918,19,4.0,2025-04-28,Positive,Absolutely loved it!,28
4070,419,9,3.5,2025-04-13,Neutral,Worth a one-time watch.,79
4071,570,15,3.0,2025-04-02,Neutral,Decent watch.,40
4072,291,9,5.0,2025-04-16,Positive,Gripping from start to finish.,119
4073,507,9,5.0,2025-04-08,Positive,Absolutely loved it!,107
4074,247,10,3.0,2024-07-31,Neutral,Had its highs and lows.,2
4075,526,3,4.5,2025-03-17,Positive,A visual masterpiece.,115
4076,1183,17,3.5,2025-01-23,Neutral,Some good moments.,46
4077,834,2,3.5,2024-09-06,Neutral,Worth a one-time watch.,1
4078,997,5,4.5,2025-03-08,Positive,Top-tier storytelling.,75
4079,180,6,2.5,2025-03-20,Neutral,Average for its genre.,8
4080,663,9,4.5,2025-04-23,Positive,Will watch again.,88
4081,550,21,4.0,2025-04-15,Positive,Will watch again.,116
4082,441,12,4.5,2025-01-26,Positive,Gripping from start to finish.,58
4083,1131,24,4.0,2025-01-09,Positive,Absolutely loved it!,108
4084,969,24,4.0,2025-04-29,Positive,Absolutely loved it!,43
4085,386,1,4.5,2025-01-19,Positive,One of the best this year.,105
4086,750,2,3.5,2025-04-26,Neutral,Decent watch.,6
4087,601,19,5.0,2025-05-01,Positive,One of the best this year.,71
4088,245,23,4.0,2025-03-19,Positive,Absolutely loved it!,61
4089,446,11,3.5,2025-04-13,Neutral,Nothing special but enjoyable.,83
4090,829,25,2.5,2024-07-27,Neutral,Had its highs and lows.,52
4091,802,22,3.5,2025-01-11,Neutral,Had its highs and lows.,3
4092,633,18,4.5,2025-03-19,Positive,A visual masterpiece.,67
4093,908,17,4.5,2025-01-16,Positive,Gripping from start to finish.,82
4094,306,21,4.5,2025-04-12,Positive,Gripping from start to finish.,31
4095,1031,16,3.5,2025-01-25,Neutral,Worth a one-time watch.,20
4096,763,6,3.0,2025-04-24,Neutral,Decent watch.,46
4097,1158,8,2.5,2025-03-14,Neutral,Average for its genre.,94
4098,643,22,2.5,2024-12-22,Neutral,Decent watch.,37
4099,689,23,5.0,2025-03-12,Positive,Will watch again.,117
4100,544,11,4.5,2025-02-26,Positive,Great performances all around.,3
4101,751,18,4.0,2025-01-31,Positive,A visual masterpiece.,7
4102,748,19,3.5,2025-04-20,Neutral,Had its highs and lows.,105
4103,69,14,4.0,2025-04-02,Positive,Will watch again.,16
4104,772,14,4.0,2024-08-20,Positive,Will watch again.,119
4105,112,15,3.5,2025-03-06,Neutral,Decent watch.,98
4106,645,2,3.0,2025-01-24,Neutral,Nothing special but enjoyable.,62
4107,1128,3,4.5,2025-01-19,Positive,Gripping from start to finish.,76
4108,1100,17,5.0,2025-01-15,Positive,Absolutely loved it!,71
4109,778,8,3.0,2025-03-26,Neutral,Average for its genre.,54
4110,565,11,4.0,2025-02-15,Positive,Gripping from start to finish.,98
4111,315,16,4.0,2025-03-30,Positive,Will watch again.,52
4112,449,6,2.5,2025-04-16,Neutral,Had its highs and lows.,30
4113,735,1,5.0,2025-04-25,Positive,Great performances all around.,120
4114,1147,1,4.5,2025-01-26,Positive,Highly recommend.,108
4115,221,4,3.5,2025-04-02,Neutral,Average for its genre.,104
4116,713,20,2.5,2024-08-23,Neutral,Nothing special but enjoyable.,53
4117,532,23,3.0,2025-02-28,Neutral,Average for its genre.,70
4118,110,19,4.0,2025-04-13,Positive,A visual masterpiece.,13
4119,1100,4,3.5,2025-03-22,Neutral,Had its highs and lows.,77
4120,16,23,5.0,2025-03-15,Positive,Will watch again.,72
4121,1036,11,5.0,2025-04-20,Positive,A visual masterpiece.,65
4122,248,11,4.5,2025-03-06,Positive,Absolutely loved it!,118
4123,276,6,2.5,2025-03-06,Neutral,Some good moments.,107
4124,560,5,3.5,2025-03-04,Neutral,Average for its genre.,119
4125,1175,2,4.0,2025-01-15,Positive,Will watch again.,2
4126,497,21,4.0,2025-04-07,Positive,One of the best this year.,79
4127,94,20,3.0,2024-09-28,Neutral,Nothing special but enjoyable.,6
4128,196,23,4.5,2025-02-21,Positive,One of the best this year.,8
4129,411,22,3.5,2024-11-16,Neutral,Had its highs and lows.,44
4130,418,6,2.5,2025-03-21,Neutral,Nothing special but enjoyable.,42
4131,982,10,3.5,2024-10-14,Neutral,Some good moments.,66
4132,507,13,3.0,2025-05-01,Neutral,Nothing special but enjoyable.,26
4133,32,13,4.0,2025-04-14,Positive,Will watch again.,69
4134,931,3,5.0,2025-02-03,Positive,One of the best this year.,32
4135,273,22,4.0,2025-04-02,Positive,One of the best this year.,10
4136,574,19,3.5,2025-04-21,Neutral,Had its highs and lows.,24
4137,430,6,3.5,2025-04-23,Neutral,Had its highs and lows.,84
4138,285,24,5.0,2024-12-31,Positive,One of the best this year.,74
4139,886,15,5.0,2025-03-26,Positive,Gripping from start to finish.,54
4140,117,10,5.0,2024-12-24,Positive,Absolutely loved it!,11
4141,785,14,4.5,2025-04-26,Positive,One of the best this year.,111
4142,153,21,4.0,2025-04-06,Positive,One of the best this year.,103
4143,1126,21,3.0,2025-04-05,Neutral,Nothing special but enjoyable.,100
4144,912,18,4.5,2024-11-22,Positive,Exceeded my expectations.,66
4145,601,8,3.0,2025-03-26,Neutral,Some good moments.,15
4146,1016,11,3.5,2025-04-22,Neutral,Worth a one-time watch.,24
4147,857,23,3.5,2025-03-01,Neutral,Average for its genre.,0
4148,678,4,2.5,2025-03-15,Neutral,Decent watch.,94
4149,109,5,5.0,2024-09-29,Positive,Highly recommend.,64
4150,690,3,5.0,2025-01-21,Positive,Gripping from start to finish.,32
4151,586,21,3.5,2025-05-02,Neutral,Worth a one-time watch.,15
4152,1039,2,4.5,2025-03-19,Positive,A visual masterpiece.,98
4153,950,11,4.5,2025-04-06,Positive,Great performances all around.,11
4154,401,1,5.0,2025-02-12,Positive,One of the best this year.,10
4155,582,23,3.5,2025-02-25,Neutral,Nothing special but enjoyable.,14
4156,425,3,4.5,2024-11-23,Positive,Absolutely loved it!,92
4157,899,4,2.5,2025-03-14,Neutral,Average for its genre.,47
4158,27,3,5.0,2025-03-09,Positive,Great performances all around.,55
4159,177,25,4.0,2025-01-09,Positive,Exceeded my expectations.,89
4160,537,14,4.0,2024-06-29,Positive,A visual masterpiece.,77
4161,791,23,4.0,2025-03-07,Positive,Top-tier storytelling.,45
4162,1149,24,2.5,2025-02-22,Neutral,Decent watch.,44
4163,580,13,4.5,2025-04-01,Positive,Exceeded my expectations.,71
4164,774,1,3.5,2025-03-25,Neutral,Decent watch.,88
4165,669,16,3.0,2025-04-02,Neutral,Some good moments.,92
4166,368,11,4.5,2025-02-23,Positive,Great performances all around.,79
4167,205,2,4.0,2024-10-29,Positive,A visual masterpiece.,27
4168,511,21,4.5,2025-04-23,Positive,Will watch again.,6
4169,898,11,4.0,2025-04-17,Positive,One of the best this year.,85
4170,46,19,5.0,2025-04-19,Positive,One of the best this year.,101
4171,1181,8,1.0,2025-02-09,Negative,Would not recommend.,44
4172,230,22,3.5,2025-03-05,Neutral,Some good moments.,69
4173,560,20,3.0,2024-10-10,Neutral,Nothing special but enjoyable.,9
4174,345,8,3.5,2025-02-28,Neutral,Some good moments.,37
4175,1149,21,4.5,2025-04-08,Positive,A visual masterpiece.,8
4176,504,1,4.0,2025-01-26,Positive,Highly recommend.,81
4177,339,19,4.5,2025-04-26,Positive,One of the best this year.,78
4178,520,3,4.5,2025-02-05,Positive,Absolutely loved it!,69
4179,181,13,3.0,2025-04-30,Neutral,Average for its genre.,52
4180,244,23,3.5,2025-02-16,Neutral,Worth a one-time watch.,49
4181,781,11,3.5,2025-04-15,Neutral,Some good moments.,91
4182,947,18,5.0,2024-11-09,Positive,Will watch again.,30
4183,623,11,4.0,2025-03-12,Positive,Exceeded my expectations.,38
4184,104,18,3.0,2025-03-16,Neutral,Decent watch.,56
4185,428,4,4.0,2025-04-28,Positive,Top-tier storytelling.,108
4186,825,21,4.5,2025-04-28,Positive,Great performances all around.,40
4187,646,1,4.5,2025-01-22,Positive,One of the best this year.,56
4188,1196,21,4.0,2025-04-07,Positive,Highly recommend.,21
4189,627,16,2.5,2025-02-24,Neutral,Nothing special but enjoyable.,26
4190,1014,21,5.0,2025-04-04,Positive,Top-tier storytelling.,43
4191,908,15,3.5,2025-04-03,Neutral,Average for its genre.,84
4192,1085,22,4.5,2025-01-08,Positive,Exceeded my expectations.,119
4193,706,21,4.5,2025-04-15,Positive,Great performances all around.,8
4194,861,20,2.5,2024-08-26,Neutral,Decent watch.,65
4195,719,2,5.0,2024-10-06,Positive,Gripping from start to finish.,108
4196,604,22,3.5,2025-04-14,Neutral,Some good moments.,59
4197,1056,6,2.5,2025-03-22,Neutral,Average for its genre.,85
4198,62,5,4.5,2024-10-18,Positive,Highly recommend.,64
4199,143,5,4.5,2024-09-21,Positive,Absolutely loved it!,53
4200,558,13,3.5,2025-04-30,Neutral,Decent watch.,29
4201,616,1,4.5,2025-02-13,Positive,Great performances all around.,38
4202,800,5,4.5,2025-03-03,Positive,One of the best this year.,69
4203,825,3,4.0,2025-04-22,Positive,One of the best this year.,70
4204,131,23,4.0,2025-03-27,Positive,Highly recommend.,39
4205,667,9,4.5,2025-04-12,Positive,Will watch again.,111
4206,931,4,2.5,2025-02-27,Neutral,Average for its genre.,98
4207,150,2,4.5,2025-01-12,Positive,Will watch again.,76
4208,452,9,5.0,2025-04-19,Positive,A visual masterpiece.,27
4209,576,17,3.5,2025-02-03,Neutral,Had its highs and lows.,106
4210,878,19,4.5,2025-04-16,Positive,Gripping from start to finish.,53
4211,678,22,3.0,2025-04-17,Neutral,Nothing special but enjoyable.,41
4212,1047,12,3.0,2025-02-01,Neutral,Some good moments.,108
4213,1062,9,2.5,2025-05-03,Neutral,Some good moments.,20
4214,422,19,3.5,2025-05-02,Neutral,Nothing special but enjoyable.,11
4215,329,15,3.0,2025-03-15,Neutral,Decent watch.,56
4216,836,2,5.0,2024-10-17,Positive,Great performances all around.,31
4217,906,21,4.0,2025-04-03,Positive,Gripping from start to finish.,118
4218,642,9,5.0,2025-04-17,Positive,Top-tier storytelling.,9
4219,696,11,3.5,2025-02-19,Neutral,Nothing special but enjoyable.,109
4220,368,13,5.0,2025-04-13,Positive,One of the best this year.,89
4221,466,19,4.0,2025-04-28,Positive,Will watch again.,81
4222,1167,16,3.5,2025-03-08,Neutral,Nothing special but enjoyable.,0
4223,444,25,4.0,2024-10-23,Positive,Exceeded my expectations.,19
4224,912,4,4.5,2025-04-06,Positive,Gripping from start to finish.,110
4225,205,10,4.0,2024-12-19,Positive,A visual masterpiece.,65
4226,8,10,4.0,2024-12-02,Positive,Highly recommend.,29
4227,922,25,3.0,2025-04-15,Neutral,Some good moments.,65
4228,114,16,3.5,2024-11-26,Neutral,Decent watch.,20
4229,396,18,4.0,2024-10-20,Positive,Top-tier storytelling.,48
4230,915,9,4.5,2025-04-28,Positive,Will watch again.,67
4231,44,14,3.5,2024-12-31,Neutral,Nothing special but enjoyable.,80
4232,86,8,2.5,2025-03-04,Neutral,Average for its genre.,104
4233,1158,13,3.5,2025-04-18,Neutral,Nothing special but enjoyable.,1
4234,542,10,4.0,2024-11-17,Positive,Top-tier storytelling.,61
4235,588,18,4.0,2024-12-30,Positive,One of the best this year.,72
4236,584,23,3.5,2025-03-28,Neutral,Worth a one-time watch.,53
4237,402,22,3.5,2024-12-18,Neutral,Decent watch.,23
4238,194,1,4.5,2025-04-03,Positive,Gripping from start to finish.,69
4239,1046,3,3.5,2025-03-25,Neutral,Had its highs and lows.,102
4240,248,15,4.0,2025-04-22,Positive,One of the best this year.,75
4241,1038,2,4.0,2025-03-08,Positive,A visual masterpiece.,115
4242,788,7,3.0,2024-12-16,Neutral,Had its highs and lows.,83
4243,974,1,3.5,2025-04-17,Neutral,Had its highs and lows.,64
4244,134,21,4.5,2025-03-27,Positive,Will watch again.,8
4245,691,22,3.5,2025-01-15,Neutral,Worth a one-time watch.,44
4246,1010,5,4.5,2025-02-21,Positive,Exceeded my expectations.,35
4247,614,19,4.5,2025-04-13,Positive,Will watch again.,18
4248,992,19,4.0,2025-04-28,Positive,Gripping from start to finish.,25
4249,237,10,3.0,2025-04-12,Neutral,Average for its genre.,107
4250,1075,1,5.0,2025-01-18,Positive,Absolutely loved it!,84
4251,900,22,4.0,2025-02-25,Positive,One of the best this year.,9
4252,1056,21,4.5,2025-04-05,Positive,Will watch again.,44
4253,168,12,4.5,2024-10-26,Positive,Top-tier storytelling.,55
4254,104,11,3.0,2025-04-15,Neutral,Had its highs and lows.,81
4255,539,12,4.0,2025-01-16,Positive,A visual masterpiece.,75
4256,1096,22,4.0,2025-04-26,Positive,Will watch again.,19
4257,524,16,3.0,2025-01-26,Neutral,Some good moments.,106
4258,1095,20,2.5,2024-09-25,Neutral,Worth a one-time watch.,79
4259,665,23,4.5,2025-03-28,Positive,A visual masterpiece.,55
4260,1102,21,4.5,2025-04-03,Positive,Will watch again.,33
4261,677,19,3.5,2025-04-24,Neutral,Decent watch.,90
4262,964,13,5.0,2025-04-24,Positive,Absolutely loved it!,68
4263,537,2,5.0,2025-03-19,Positive,Exceeded my expectations.,22
4264,655,21,5.0,2025-03-31,Positive,Top-tier storytelling.,77
4265,307,10,3.0,2024-12-20,Neutral,Worth a one-time watch.,66
4266,1111,21,5.0,2025-04-02,Positive,One of the best this year.,95
4267,742,25,4.5,2025-01-22,Positive,Absolutely loved it!,108
4268,90,20,3.0,2024-09-26,Neutral,Decent watch.,102
4269,36,3,4.5,2025-02-12,Positive,Will watch again.,28
4270,1020,11,4.5,2025-02-23,Positive,One of the best this year.,103
4271,659,13,5.0,2025-04-17,Positive,One of the best this year.,117
4272,266,23,4.0,2025-03-12,Positive,Highly recommend.,96
4273,1107,9,4.0,2025-04-28,Positive,Highly recommend.,46
4274,795,4,4.0,2025-02-26,Positive,Exceeded my expectations.,77
4275,1002,4,4.5,2025-03-14,Positive,Gripping from start to finish.,36
4276,864,10,3.5,2025-04-12,Neutral,Decent watch.,42
4277,177,5,4.0,2024-09-28,Positive,Absolutely loved it!,65
4278,683,1,4.5,2025-03-06,Positive,Absolutely loved it!,103
4279,647,5,4.5,2025-03-16,Positive,Top-tier storytelling.,48
4280,1101,21,4.0,2025-05-02,Positive,Exceeded my expectations.,12
4281,626,21,4.0,2025-04-12,Positive,Exceeded my expectations.,54
4282,33,23,4.0,2025-04-18,Positive,Exceeded my expectations.,47
4283,704,16,3.5,2025-03-22,Neutral,Decent watch.,117
4284,253,1,4.5,2025-04-24,Positive,Exceeded my expectations.,0
4285,710,8,2.5,2025-02-15,Neutral,Average for its genre.,77
4286,464,4,5.0,2025-03-21,Positive,Exceeded my expectations.,116
4287,282,15,2.5,2025-05-02,Neutral,Nothing special but enjoyable.,87
4288,1179,9,4.0,2025-04-14,Positive,Exceeded my expectations.,69
4289,866,2,4.5,2024-09-21,Positive,Highly recommend.,6
4290,1114,13,4.0,2025-04-21,Positive,One of the best this year.,26
4291,48,3,5.0,2024-12-28,Positive,Top-tier storytelling.,104
4292,627,12,3.0,2025-01-10,Neutral,Average for its genre.,103
4293,651,22,3.0,2025-02-20,Neutral,Average for its genre.,61
4294,24,7,3.0,2025-01-28,Neutral,Some good moments.,101
4295,290,13,4.0,2025-03-21,Positive,Will watch again.,38
4296,130,10,3.0,2025-03-31,Neutral,Average for its genre.,100
4297,1042,22,3.5,2025-03-14,Neutral,Some good moments.,39
4298,267,5,4.5,2025-04-19,Positive,Top-tier storytelling.,34
4299,1146,5,3.5,2025-03-07,Neutral,Worth a one-time watch.,31
4300,463,15,4.5,2025-04-25,Positive,Highly recommend.,120
4301,196,17,4.5,2025-03-08,Positive,A visual masterpiece.,17
4302,276,17,5.0,2025-03-01,Positive,Gripping from start to finish.,18
4303,236,2,4.5,2025-03-16,Positive,Top-tier storytelling.,106
4304,52,23,4.0,2025-04-18,Positive,Highly recommend.,53
4305,937,1,4.5,2025-05-02,Positive,Great performances all around.,41
4306,328,24,3.0,2025-03-09,Neutral,Nothing special but enjoyable.,8
4307,814,3,5.0,2024-12-13,Positive,Top-tier storytelling.,2
4308,726,24,3.5,2025-04-20,Neutral,Decent watch.,114
4309,186,19,4.0,2025-04-26,Positive,A visual masterpiece.,19
4310,530,9,4.0,2025-04-15,Positive,Gripping from start to finish.,89
4311,115,21,4.5,2025-04-03,Positive,A visual masterpiece.,53
4312,717,13,4.0,2025-04-02,Positive,Absolutely loved it!,96
4313,173,19,4.0,2025-04-28,Positive,Great performances all around.,97
4314,782,15,3.0,2025-04-08,Neutral,Worth a one-time watch.,1
4315,803,8,2.5,2025-02-10,Neutral,Average for its genre.,89
4316,655,18,5.0,2024-12-23,Positive,Will watch again.,86
4317,485,22,3.5,2024-11-03,Neutral,Some good moments.,2
4318,260,15,3.5,2025-03-31,Neutral,Average for its genre.,26
4319,302,20,2.5,2024-10-03,Neutral,Average for its genre.,40
4320,957,6,2.5,2025-03-02,Neutral,Had its highs and lows.,8
4321,337,8,4.0,2025-02-18,Positive,Highly recommend.,115
4322,686,14,4.0,2024-06-29,Positive,Will watch again.,43
4323,570,18,4.0,2024-11-20,Positive,Gripping from start to finish.,41
4324,952,2,5.0,2024-08-20,Positive,Absolutely loved it!,27
4325,225,6,2.0,2025-03-13,Negative,Would not recommend.,107
4326,114,5,4.5,2024-11-24,Positive,Great performances all around.,113
4327,1066,11,4.0,2025-03-31,Positive,Highly recommend.,98
4328,959,1,4.5,2025-03-10,Positive,Top-tier storytelling.,26
4329,201,16,4.5,2024-12-28,Positive,Top-tier storytelling.,82
4330,106,11,4.0,2025-04-22,Positive,Will watch again.,118
4331,159,22,5.0,2025-02-14,Positive,Top-tier storytelling.,89
4332,265,1,4.5,2025-02-06,Positive,Gripping from start to finish.,108
4333,171,19,4.5,2025-04-18,Positive,Absolutely loved it!,31
4334,101,4,4.0,2025-02-26,Positive,Exceeded my expectations.,92
4335,1096,19,4.5,2025-05-02,Positive,One of the best this year.,36
4336,1053,21,4.0,2025-04-24,Positive,A visual masterpiece.,0
4337,270,2,3.5,2024-08-15,Neutral,Nothing special but enjoyable.,99
4338,490,8,2.5,2025-02-05,Neutral,Decent watch.,52
4339,825,1,5.0,2025-04-01,Positive,Exceeded my expectations.,110
4340,47,19,4.0,2025-04-17,Positive,Great performances all around.,60
4341,948,13,4.0,2025-04-02,Positive,Highly recommend.,120
4342,916,15,4.0,2025-03-13,Positive,Gripping from start to finish.,98
4343,1139,11,3.5,2025-05-02,Neutral,Had its highs and lows.,21
4344,476,21,5.0,2025-04-26,Positive,Gripping from start to finish.,22
4345,320,21,4.5,2025-04-09,Positive,One of the best this year.,104
4346,1015,22,4.0,2024-12-16,Positive,Absolutely loved it!,7
4347,114,4,4.5,2025-03-28,Positive,Absolutely loved it!,104
4348,577,17,5.0,2025-04-09,Positive,Absolutely loved it!,35
4349,249,15,3.5,2025-03-31,Neutral,Nothing special but enjoyable.,55
4350,948,25,3.0,2024-08-01,Neutral,Nothing special but enjoyable.,85
4351,26,5,5.0,2025-03-11,Positive,Highly recommend.,66
4352,74,3,4.5,2025-03-26,Positive,Will watch again.,69
4353,29,7,3.5,2025-02-03,Neutral,Some good moments.,36
4354,326,1,5.0,2025-04-09,Positive,A visual masterpiece.,23
4355,561,9,3.5,2025-04-28,Neutral,Worth a one-time watch.,30
4356,50,8,2.5,2025-02-10,Neutral,Some good moments.,54
4357,540,13,3.0,2025-04-03,Neutral,Worth a one-time watch.,49
4358,754,13,5.0,2025-03-19,Positive,Great performances all around.,63
4359,947,5,3.5,2024-09-25,Neutral,Average for its genre.,4
4360,718,22,4.5,2024-12-08,Positive,Highly recommend.,6
4361,498,9,5.0,2025-04-09,Positive,Highly recommend.,79
4362,801,6,3.5,2025-03-29,Neutral,Decent watch.,63
4363,378,9,5.0,2025-04-28,Positive,A visual masterpiece.,110
4364,705,2,4.0,2024-09-10,Positive,Absolutely loved it!,25
4365,939,23,4.5,2025-04-26,Positive,A visual masterpiece.,13
4366,649,15,3.5,2025-04-23,Neutral,Average for its genre.,68
4367,600,25,3.0,2024-09-10,Neutral,Had its highs and lows.,92
4368,964,18,3.5,2024-12-14,Neutral,Average for its genre.,18
4369,1141,6,3.0,2025-03-20,Neutral,Worth a one-time watch.,77
4370,1009,3,4.0,2025-01-13,Positive,Absolutely loved it!,43
4371,421,18,4.0,2025-03-21,Positive,Great performances all around.,8
4372,687,3,3.0,2025-04-12,Neutral,Average for its genre.,53
4373,238,9,4.0,2025-04-16,Positive,One of the best this year.,85
4374,884,13,3.5,2025-03-19,Neutral,Nothing special but enjoyable.,73
4375,142,22,2.5,2025-02-28,Neutral,Average for its genre.,85
4376,925,16,3.0,2025-02-23,Neutral,Nothing special but enjoyable.,70
4377,368,23,4.5,2025-03-24,Positive,Great performances all around.,25
4378,692,1,4.5,2025-02-14,Positive,Exceeded my expectations.,95
4379,940,4,3.5,2025-03-07,Neutral,Some good moments.,42
4380,1095,22,4.0,2025-02-28,Positive,Exceeded my expectations.,85
4381,56,11,3.5,2025-04-11,Neutral,Worth a one-time watch.,87
4382,951,1,5.0,2025-02-24,Positive,Exceeded my expectations.,100
4383,1186,24,3.5,2025-03-24,Neutral,Average for its genre.,88
4384,1052,13,4.5,2025-04-28,Positive,One of the best this year.,87
4385,1045,1,4.5,2025-04-29,Positive,Great performances all around.,107
4386,718,25,2.5,2025-01-03,Neutral,Worth a one-time watch.,119
4387,390,8,2.5,2025-02-22,Neutral,Decent watch.,24
4388,164,18,3.5,2024-10-20,Neutral,Some good moments.,25
4389,1039,23,4.0,2025-02-13,Positive,One of the best this year.,7
4390,669,11,3.5,2025-03-23,Neutral,Decent watch.,55
4391,1198,19,4.0,2025-04-21,Positive,Will watch again.,81
4392,141,14,4.0,2025-01-02,Positive,One of the best this year.,20
4393,403,21,5.0,2025-04-16,Positive,Gripping from start to finish.,23
4394,1057,12,4.5,2025-02-19,Positive,Gripping from start to finish.,56
4395,127,10,4.5,2024-11-12,Positive,One of the best this year.,107
4396,1151,10,4.0,2025-02-10,Positive,Highly recommend.,25
4397,1139,22,4.0,2024-11-15,Positive,Gripping from start to finish.,114
4398,244,22,3.0,2025-02-17,Neutral,Had its highs and lows.,80
4399,670,20,1.5,2024-08-24,Negative,Poor writing overall.,58
4400,857,22,4.0,2025-01-15,Positive,A visual masterpiece.,61
4401,1198,22,4.0,2025-01-15,Positive,Highly recommend.,2
4402,768,21,5.0,2025-04-30,Positive,Will watch again.,120
4403,497,18,3.5,2024-10-30,Neutral,Decent watch.,119
4404,998,14,4.0,2024-12-26,Positive,Gripping from start to finish.,54
4405,840,19,3.0,2025-04-14,Neutral,Average for its genre.,45
4406,126,2,5.0,2024-11-15,Positive,Will watch again.,29
4407,492,19,4.5,2025-04-26,Positive,Will watch again.,94
4408,424,11,3.5,2025-02-27,Neutral,Nothing special but enjoyable.,51
4409,913,18,5.0,2025-04-03,Positive,A visual masterpiece.,110
4410,1036,4,4.0,2025-03-31,Positive,Highly recommend.,53
4411,451,3,5.0,2024-11-25,Positive,Absolutely loved it!,89
4412,699,11,4.5,2025-04-01,Positive,Great performances all around.,114
4413,324,5,5.0,2024-09-09,Positive,Great performances all around.,69
4414,125,23,3.0,2025-03-29,Neutral,Average for its genre.,120
4415,857,3,4.0,2025-02-09,Positive,Gripping from start to finish.,18
4416,952,22,4.5,2025-03-06,Positive,Absolutely loved it!,100
4417,478,9,4.5,2025-04-09,Positive,Gripping from start to finish.,39
4418,558,5,3.0,2024-11-03,Neutral,Average for its genre.,71
4419,936,25,2.5,2024-11-20,Neutral,Had its highs and lows.,12
4420,1060,19,4.0,2025-04-26,Positive,One of the best this year.,43
4421,477,13,4.0,2025-03-20,Positive,Exceeded my expectations.,91
4422,800,23,4.5,2025-03-15,Positive,Exceeded my expectations.,104
4423,1166,19,5.0,2025-05-01,Positive,Highly recommend.,87
4424,417,5,3.5,2024-12-12,Neutral,Average for its genre.,112
4425,1170,21,4.0,2025-03-30,Positive,Top-tier storytelling.,68
4426,1178,11,4.5,2025-03-03,Positive,Absolutely loved it!,3
4427,860,6,2.5,2025-04-07,Neutral,Some good moments.,53
4428,671,20,2.0,2024-09-13,Negative,Slow and boring.,91
4429,715,13,5.0,2025-04-30,Positive,One of the best this year.,110
4430,41,25,4.5,2025-03-30,Positive,Top-tier storytelling.,49
4431,154,22,4.0,2024-12-22,Positive,A visual masterpiece.,55
4432,287,19,3.0,2025-04-19,Neutral,Decent watch.,114
4433,50,1,4.0,2025-03-15,Positive,Great performances all around.,71
4434,374,10,3.0,2025-01-19,Neutral,Had its highs and lows.,17
4435,64,22,4.0,2024-12-05,Positive,Absolutely loved it!,41
4436,236,19,4.0,2025-04-25,Positive,Absolutely loved it!,119
4437,53,4,4.5,2025-03-29,Positive,Gripping from start to finish.,109
