activity_id,viewer_id,movie_id,watch_date,watch_duration_minutes,completion_rate,device,platform,rewatched
12637,462,2,2024-11-15,105,0.8,Smart TV,Android,False
12638,752,11,2025-04-22,82,0.65,Mobile,iOS,False
12639,329,5,2024-10-17,104,0.86,Smart TV,iOS,True
12640,748,3,2024-12-27,88,0.61,Laptop,Web,False
12641,819,5,2025-03-15,92,0.76,Laptop,Android,False
12642,698,13,2025-04-11,112,0.8,Tablet,iOS,False
12643,988,5,2025-01-17,103,0.85,Smart TV,Android,False
12644,628,3,2025-03-20,84,0.58,Mobile,TV App,False
12645,1087,22,2024-11-15,66,0.55,Mobile,TV App,False
12646,725,19,2025-04-15,125,1.0,Smart TV,iOS,False
12647,307,4,2025-02-14,83,0.77,Mobile,TV App,False
12648,532,5,2025-04-12,114,0.94,Smart TV,Web,False
12649,126,12,2025-02-08,80,0.79,Smart TV,TV App,False
12650,274,14,2024-09-14,114,0.88,Smart TV,TV App,True
12651,373,19,2025-04-21,108,0.87,Mobile,iOS,False
12652,326,1,2025-04-12,108,0.92,Tablet,iOS,False
12653,1094,24,2025-01-10,82,0.79,Mobile,iOS,False
12654,681,14,2024-12-14,110,0.85,Mobile,Web,True
12655,737,24,2025-04-29,95,0.91,Mobile,iOS,False
12656,29,15,2025-03-18,114,0.96,Smart TV,Web,False
12657,222,15,2025-04-25,108,0.91,Tablet,TV App,False
12658,392,17,2025-04-07,77,0.91,Laptop,Web,True
12659,573,2,2025-03-06,116,0.88,Smart TV,Web,False
12660,509,15,2025-03-24,71,0.6,Mobile,iOS,False
12661,897,1,2025-01-25,118,1.0,Smart TV,Android,False
12662,264,14,2024-07-28,127,0.98,Laptop,iOS,False
12663,726,10,2024-09-04,67,0.59,Smart TV,Android,False
12664,552,1,2025-03-06,116,0.99,Mobile,TV App,False
12665,792,15,2025-04-18,89,0.75,Mobile,Web,False
12666,561,22,2025-01-07,86,0.72,Tablet,Web,True
12667,862,9,2025-04-22,95,0.69,Laptop,iOS,False
12668,232,21,2025-04-14,122,0.79,Laptop,Web,False
12669,746,19,2025-04-24,97,0.78,Mobile,TV App,False
12670,23,18,2024-10-15,105,0.74,Mobile,Android,False
12671,1099,13,2025-04-28,114,0.82,Mobile,Android,False
12672,1148,7,2025-01-30,46,0.52,Laptop,Android,False
12673,483,6,2025-04-08,55,0.58,Smart TV,Web,False
12674,730,25,2025-03-24,72,0.54,Mobile,TV App,False
12675,388,11,2025-02-24,81,0.64,Smart TV,TV App,True
12676,528,5,2025-04-07,113,0.93,Smart TV,Web,False
12677,489,10,2024-11-24,87,0.76,Mobile,Web,False
12678,549,12,2025-03-28,84,0.83,Laptop,TV App,False
12679,208,2,2025-02-20,120,0.91,Smart TV,iOS,False
12680,1195,14,2025-04-10,113,0.87,Mobile,iOS,False
12681,415,13,2025-03-24,140,1.0,Smart TV,TV App,True
12682,878,8,2025-01-31,59,0.68,Smart TV,Android,False
12683,146,13,2025-04-19,120,0.86,Mobile,Web,False
12684,481,18,2025-01-29,83,0.59,Smart TV,Web,False
12685,252,21,2025-03-27,139,0.9,Desktop,iOS,False
12686,947,23,2025-03-13,110,1.0,Tablet,iOS,False
12687,620,1,2025-01-21,118,1.0,Mobile,iOS,False
12688,43,12,2025-02-28,100,0.99,Laptop,Android,False
12689,297,1,2025-04-19,101,0.86,Smart TV,Web,False
12690,713,10,2024-09-13,67,0.59,Mobile,iOS,False
12691,464,4,2025-03-20,73,0.68,Laptop,iOS,False
12692,1104,14,2025-04-08,80,0.62,Mobile,TV App,False
12693,886,3,2025-01-19,95,0.66,Laptop,iOS,True
12694,1009,9,2025-04-13,97,0.71,Smart TV,TV App,False
12695,561,23,2025-03-03,90,0.82,Tablet,Web,False
12696,472,25,2024-10-18,124,0.92,Desktop,iOS,False
12697,1169,23,2025-02-28,95,0.87,Mobile,Android,False
12698,117,4,2025-04-21,62,0.58,Smart TV,iOS,False
12699,18,13,2025-04-19,133,0.95,Desktop,Android,False
12700,1066,1,2025-01-22,89,0.76,Smart TV,Web,False
12701,695,2,2024-10-29,84,0.64,Mobile,iOS,False
12702,289,3,2025-01-23,69,0.48,Smart TV,iOS,False
12703,952,25,2025-01-15,81,0.6,Desktop,iOS,False
12704,78,19,2025-04-16,70,0.56,Tablet,TV App,False
12705,1012,7,2025-01-22,65,0.73,Smart TV,Android,False
12706,692,4,2025-03-23,96,0.89,Laptop,Android,False
12707,497,25,2025-03-31,118,0.88,Desktop,iOS,False
12708,1186,21,2025-04-23,130,0.84,Laptop,Web,False
12709,690,11,2025-02-01,53,0.42,Laptop,TV App,False
12710,1072,4,2025-04-04,71,0.66,Mobile,iOS,False
12711,978,4,2025-04-07,83,0.77,Smart TV,TV App,False
12712,637,13,2025-03-22,112,0.8,Mobile,iOS,False
12713,89,24,2025-01-29,93,0.89,Tablet,Web,False
12714,634,12,2024-12-24,84,0.83,Laptop,Web,False
12715,9,22,2025-02-28,120,1.0,Smart TV,TV App,False
12716,419,1,2025-02-04,109,0.93,Smart TV,Web,False
12717,232,9,2025-04-19,113,0.82,Mobile,iOS,False
12718,1198,16,2025-01-20,57,0.59,Smart TV,Android,False
12719,1132,12,2025-01-22,84,0.83,Mobile,iOS,False
12720,1091,5,2025-02-09,93,0.77,Desktop,iOS,False
12721,989,1,2025-03-07,116,0.99,Smart TV,TV App,False
12722,358,22,2024-11-27,111,0.93,Mobile,Web,False
12723,558,23,2025-04-04,105,0.96,Desktop,Web,False
12724,922,9,2025-04-22,102,0.74,Smart TV,iOS,False
12725,804,13,2025-04-26,95,0.68,Mobile,iOS,False
12726,156,1,2025-04-25,106,0.9,Smart TV,Android,True
12727,714,10,2024-12-04,101,0.88,Mobile,Web,False
12728,978,11,2025-02-05,100,0.79,Mobile,Web,False
12729,542,3,2025-01-04,114,0.79,Mobile,Android,False
12730,1003,11,2025-04-04,68,0.54,Smart TV,Android,False
12731,1046,14,2024-10-31,105,0.81,Smart TV,Android,True
12732,1178,1,2025-01-31,92,0.78,Smart TV,iOS,False
12733,1111,13,2025-04-01,103,0.74,Smart TV,iOS,False
12734,162,2,2024-09-27,81,0.62,Smart TV,Android,False
12735,882,20,2024-09-24,46,0.51,Mobile,Web,True
12736,829,1,2025-01-15,107,0.91,Mobile,Android,False
12737,1140,3,2025-01-24,131,0.91,Mobile,Android,False
12738,1121,4,2025-03-04,77,0.72,Laptop,iOS,True
12739,243,2,2024-12-29,114,0.87,Laptop,Web,False
12740,308,17,2025-04-25,56,0.67,Laptop,Android,False
12741,260,19,2025-04-24,93,0.75,Smart TV,Android,False
12742,289,5,2025-04-23,84,0.69,Desktop,Web,False
12743,562,5,2024-09-25,69,0.57,Smart TV,Android,False
12744,438,8,2025-02-14,63,0.72,Smart TV,TV App,False
12745,978,25,2024-09-10,126,0.94,Mobile,Web,False
12746,1043,1,2025-03-12,115,0.98,Desktop,Web,False
12747,925,21,2025-04-14,130,0.84,Laptop,iOS,False
12748,82,2,2024-12-10,54,0.41,Mobile,iOS,True
12749,458,5,2025-01-14,78,0.64,Laptop,Web,False
12750,638,13,2025-04-23,100,0.72,Smart TV,Web,False
12751,1120,20,2024-10-14,43,0.47,Smart TV,iOS,True
12752,406,17,2025-01-26,51,0.61,Tablet,iOS,False
12753,764,9,2025-04-20,99,0.72,Mobile,iOS,False
12754,416,23,2025-03-13,99,0.9,Smart TV,TV App,False
12755,315,4,2025-04-16,51,0.48,Laptop,iOS,False
12756,1007,13,2025-04-20,100,0.72,Tablet,Android,False
12757,1153,24,2025-01-17,102,0.98,Laptop,Web,False
12758,140,4,2025-02-21,88,0.82,Mobile,TV App,False
12759,423,9,2025-04-22,60,0.44,Smart TV,iOS,False
12760,145,13,2025-03-18,78,0.56,Smart TV,Android,False
12761,297,21,2025-04-13,153,0.99,Desktop,Android,False
12762,229,11,2025-03-25,63,0.5,Laptop,TV App,False
12763,45,1,2025-01-26,106,0.9,Tablet,Web,False
12764,914,18,2025-01-07,126,0.89,Mobile,iOS,False
12765,722,9,2025-04-11,114,0.83,Mobile,Web,False
12766,323,23,2025-04-27,104,0.95,Smart TV,Web,False
12767,243,13,2025-04-11,100,0.72,Mobile,Web,False
12768,467,22,2024-11-07,93,0.78,Smart TV,Web,False
12769,866,9,2025-04-19,115,0.84,Laptop,TV App,False
12770,175,6,2025-04-04,27,0.29,Smart TV,Android,False
12771,59,18,2025-01-07,123,0.87,Laptop,Web,False
12772,268,19,2025-04-26,123,0.99,Smart TV,iOS,False
12773,106,12,2025-04-07,86,0.85,Mobile,iOS,False
12774,1061,13,2025-04-04,128,0.92,Smart TV,Android,False
12775,691,9,2025-04-24,75,0.55,Smart TV,Web,False
12776,452,14,2024-09-14,101,0.78,Tablet,iOS,False
12777,607,19,2025-04-17,108,0.87,Laptop,iOS,True
12778,1123,21,2025-04-08,116,0.75,Smart TV,Web,False
12779,1082,5,2025-03-24,120,0.99,Mobile,Android,False
12780,769,1,2025-02-20,99,0.84,Mobile,iOS,True
12781,201,8,2025-02-21,22,0.26,Mobile,TV App,True
12782,265,14,2025-03-24,96,0.74,Mobile,Android,False
12783,12,3,2025-03-05,68,0.47,Mobile,TV App,False
12784,230,12,2025-03-29,81,0.8,Mobile,iOS,False
12785,726,9,2025-04-12,38,0.28,Mobile,Web,False
12786,760,9,2025-04-21,99,0.72,Smart TV,iOS,False
12787,143,9,2025-04-23,106,0.77,Mobile,TV App,False
12788,371,11,2025-02-19,113,0.89,Smart TV,iOS,False
12789,1057,9,2025-04-08,91,0.66,Mobile,iOS,False
12790,353,1,2025-04-20,99,0.84,Mobile,Web,False
12791,385,3,2024-12-27,105,0.73,Tablet,TV App,True
12792,81,2,2024-12-22,132,1.0,Tablet,Web,False
12793,4,21,2025-04-14,77,0.5,Mobile,Android,False
12794,865,19,2025-04-28,95,0.76,Smart TV,iOS,False
12795,215,10,2024-09-22,95,0.83,Smart TV,iOS,False
12796,805,1,2025-02-18,102,0.87,Tablet,iOS,True
12797,467,13,2025-03-31,140,1.0,Laptop,Web,False
12798,571,2,2025-03-25,106,0.81,Mobile,Web,False
12799,406,22,2025-03-03,104,0.87,Laptop,Android,False
12800,143,17,2025-01-28,57,0.68,Smart TV,TV App,False
12801,546,13,2025-04-05,103,0.74,Mobile,Web,False
12802,1184,21,2025-04-10,155,1.0,Tablet,Web,False
12803,1198,19,2025-04-25,75,0.6,Mobile,TV App,False
12804,231,25,2024-09-19,103,0.77,Smart TV,Web,False
12805,636,5,2025-01-28,106,0.87,Laptop,iOS,True
12806,371,8,2025-01-31,14,0.16,Laptop,Web,False
12807,1030,2,2024-08-23,120,0.91,Desktop,TV App,False
12808,321,19,2025-04-17,120,0.96,Mobile,iOS,False
12809,93,13,2025-04-29,106,0.76,Tablet,Android,False
12810,926,15,2025-03-19,47,0.4,Mobile,Web,False
12811,1086,22,2025-03-24,90,0.75,Mobile,Android,True
12812,880,19,2025-04-18,93,0.75,Smart TV,Android,False
12813,808,21,2025-04-19,106,0.69,Smart TV,Web,False
12814,797,10,2025-01-04,105,0.92,Mobile,Web,False
12815,133,11,2025-03-19,33,0.26,Smart TV,Android,False
12816,721,19,2025-04-12,73,0.59,Smart TV,Android,False
12817,386,1,2025-03-30,118,1.0,Smart TV,iOS,True
12818,606,4,2025-03-26,97,0.9,Smart TV,Android,False
12819,208,14,2024-08-13,123,0.95,Mobile,Web,False
12820,782,19,2025-04-26,67,0.54,Mobile,TV App,False
12821,354,13,2025-04-03,89,0.64,Smart TV,TV App,False
12822,547,1,2025-01-19,118,1.0,Smart TV,iOS,False
12823,647,10,2024-11-08,97,0.85,Smart TV,Android,False
12824,243,15,2025-04-03,97,0.82,Laptop,TV App,False
12825,640,1,2025-03-14,92,0.78,Laptop,Web,False
12826,481,1,2025-04-10,114,0.97,Laptop,Web,False
12827,718,7,2024-12-21,43,0.48,Mobile,Android,False
12828,1092,1,2025-01-30,109,0.93,Smart TV,TV App,False
12829,4,10,2025-04-28,106,0.93,Mobile,iOS,False
12830,260,13,2025-04-03,117,0.84,Smart TV,TV App,False
12831,937,19,2025-04-23,102,0.82,Desktop,Android,False
12832,634,20,2024-10-13,43,0.47,Smart TV,iOS,True
12833,470,11,2025-02-02,93,0.74,Mobile,iOS,False
12834,736,14,2024-11-11,117,0.9,Mobile,Android,False
12835,185,7,2025-01-01,39,0.44,Tablet,iOS,False
12836,113,11,2025-03-07,60,0.48,Smart TV,Web,False
12837,530,4,2025-04-17,93,0.87,Mobile,Android,True
12838,517,25,2024-11-08,82,0.61,Tablet,Android,False
12839,647,19,2025-04-12,92,0.74,Smart TV,TV App,False
12840,652,21,2025-04-28,89,0.58,Laptop,Android,True
12841,1142,19,2025-04-30,77,0.62,Tablet,Android,False
12842,891,3,2025-04-16,121,0.84,Mobile,Web,True
12843,868,8,2025-02-19,43,0.49,Smart TV,iOS,True
12844,39,6,2025-03-16,45,0.48,Laptop,Web,True
12845,1161,3,2024-12-02,145,1.0,Laptop,iOS,False
12846,313,1,2025-01-17,94,0.8,Smart TV,TV App,False
12847,376,24,2025-04-03,38,0.37,Laptop,Android,False
12848,464,22,2024-12-19,120,1.0,Mobile,Web,False
12849,814,25,2025-04-11,103,0.77,Laptop,iOS,False
12850,728,15,2025-03-23,84,0.71,Tablet,Web,False
12851,602,4,2025-04-07,84,0.78,Desktop,Web,True
12852,745,13,2025-04-30,88,0.63,Laptop,Android,False
12853,842,10,2024-11-05,70,0.61,Laptop,iOS,False
12854,58,1,2025-03-13,100,0.85,Smart TV,Android,False
12855,188,23,2025-02-26,83,0.76,Smart TV,iOS,False
12856,1018,23,2025-04-29,83,0.76,Mobile,Web,False
12857,941,21,2025-03-27,102,0.66,Smart TV,Web,False
12858,1178,4,2025-04-15,68,0.63,Laptop,Web,True
12859,297,9,2025-04-19,122,0.89,Laptop,Web,False
12860,44,1,2025-02-05,106,0.9,Smart TV,iOS,False
12861,903,1,2025-04-28,96,0.82,Mobile,TV App,False
12862,776,21,2025-04-01,114,0.74,Mobile,iOS,False
12863,314,5,2025-04-22,97,0.8,Mobile,iOS,False
12864,397,14,2024-08-24,72,0.56,Laptop,Android,False
12865,447,1,2025-04-18,118,1.0,Mobile,Android,True
12866,290,22,2024-12-12,73,0.61,Laptop,Android,False
12867,473,1,2025-01-22,118,1.0,Mobile,Android,False
12868,712,15,2025-04-07,55,0.47,Smart TV,Android,False
12869,100,3,2025-01-14,89,0.62,Smart TV,Web,False
12870,640,2,2024-10-27,106,0.81,Laptop,Android,False
12871,434,17,2025-04-20,46,0.55,Smart TV,Web,False
12872,547,12,2025-01-04,88,0.87,Smart TV,Android,False
12873,825,4,2025-04-05,62,0.58,Tablet,Web,False
12874,618,19,2025-04-21,77,0.62,Smart TV,Web,False
12875,49,7,2025-02-04,27,0.3,Tablet,Web,False
12876,244,13,2025-03-26,116,0.83,Smart TV,iOS,False
12877,1184,15,2025-03-07,119,1.0,Smart TV,iOS,False
12878,18,20,2024-09-23,27,0.3,Tablet,TV App,False
12879,727,12,2025-02-25,65,0.64,Laptop,Android,False
12880,523,5,2024-10-30,41,0.34,Smart TV,Web,True
12881,1114,3,2025-02-25,105,0.73,Smart TV,iOS,False
12882,1144,15,2025-03-09,79,0.67,Smart TV,iOS,False
12883,252,8,2025-01-31,30,0.35,Laptop,iOS,False
12884,386,21,2025-04-07,106,0.69,Smart TV,Web,False
12885,1095,16,2025-01-04,96,0.98,Mobile,Android,False
12886,541,10,2025-02-27,69,0.6,Laptop,iOS,False
12887,455,18,2025-02-03,134,0.95,Mobile,Web,False
12888,1092,13,2025-04-10,119,0.85,Smart TV,Web,False
12889,746,9,2025-04-29,124,0.9,Tablet,Android,False
12890,258,18,2025-04-10,142,1.0,Mobile,Android,True
12891,1166,17,2025-04-17,72,0.85,Smart TV,Android,False
12892,781,19,2025-04-30,61,0.49,Smart TV,iOS,False
12893,346,15,2025-04-20,88,0.74,Laptop,iOS,True
12894,826,2,2025-04-04,75,0.57,Mobile,Web,False
12895,499,9,2025-04-17,88,0.64,Smart TV,Web,False
12896,303,24,2025-04-19,78,0.75,Mobile,Web,False
12897,410,16,2024-12-26,52,0.54,Mobile,Web,False
12898,459,3,2025-04-11,134,0.93,Desktop,Android,False
12899,155,15,2025-04-09,70,0.59,Smart TV,TV App,False
12900,1087,1,2025-01-30,93,0.79,Smart TV,Android,False
12901,446,23,2025-03-24,69,0.63,Smart TV,Android,False
12902,645,4,2025-02-28,83,0.77,Mobile,iOS,False
12903,214,7,2025-01-05,60,0.67,Mobile,Web,False
12904,911,18,2024-11-28,103,0.73,Smart TV,Android,False
12905,1070,14,2024-10-14,120,0.93,Smart TV,Android,True
12906,786,14,2024-12-05,96,0.74,Mobile,iOS,True
12907,600,25,2024-11-15,122,0.91,Mobile,iOS,True
12908,1149,14,2025-02-16,102,0.79,Laptop,Android,False
12909,1020,8,2025-01-28,49,0.56,Mobile,TV App,False
12910,244,1,2025-01-28,81,0.69,Desktop,Web,True
12911,53,9,2025-04-24,107,0.78,Smart TV,Web,False
12912,620,21,2025-04-02,153,0.99,Mobile,Android,False
12913,1120,10,2024-08-27,110,0.96,Laptop,TV App,False
12914,1166,18,2025-01-20,110,0.78,Laptop,Android,False
12915,202,15,2025-03-05,102,0.86,Smart TV,TV App,False
12916,905,13,2025-03-29,105,0.75,Mobile,iOS,False
12917,623,5,2024-09-16,90,0.74,Smart TV,TV App,False
12918,477,21,2025-04-27,117,0.76,Tablet,TV App,False
12919,750,19,2025-04-25,62,0.5,Mobile,TV App,False
12920,677,3,2024-12-04,140,0.97,Smart TV,iOS,False
12921,1153,21,2025-03-31,122,0.79,Laptop,Android,False
12922,1039,11,2025-04-20,78,0.62,Smart TV,Web,True
12923,395,1,2025-01-26,90,0.77,Tablet,Android,False
12924,163,9,2025-04-27,128,0.93,Smart TV,Android,False
12925,299,4,2025-04-12,97,0.9,Mobile,Web,False
12926,612,2,2025-04-11,81,0.62,Smart TV,Android,False
12927,1164,11,2025-02-27,82,0.65,Smart TV,Android,False
12928,864,13,2025-04-19,113,0.81,Smart TV,Web,False
12929,150,9,2025-04-11,85,0.62,Tablet,Web,True
12930,574,23,2025-02-17,97,0.89,Laptop,Android,False
12931,261,15,2025-03-13,89,0.75,Mobile,iOS,False
12932,1064,1,2025-01-16,118,1.0,Mobile,Android,False
12933,924,21,2025-04-28,111,0.72,Mobile,Android,False
12934,150,5,2025-02-08,100,0.82,Laptop,Web,False
12935,659,12,2024-12-22,73,0.72,Smart TV,TV App,False
12936,614,22,2025-03-29,78,0.65,Mobile,iOS,False
12937,197,9,2025-04-16,81,0.59,Smart TV,iOS,False
12938,200,22,2025-02-01,39,0.33,Smart TV,Android,False
12939,68,25,2025-03-21,108,0.8,Smart TV,Android,False
12940,1110,7,2025-01-17,34,0.38,Smart TV,iOS,False
12941,464,17,2025-02-08,59,0.7,Mobile,Web,False
12942,250,6,2025-03-16,41,0.44,Laptop,iOS,False
12943,1146,5,2025-03-09,92,0.76,Smart TV,Android,False
12944,865,1,2025-03-24,115,0.98,Laptop,iOS,False
12945,605,23,2025-04-30,93,0.85,Smart TV,Web,False
12946,836,19,2025-04-25,92,0.74,Smart TV,Web,False
12947,509,14,2025-02-04,92,0.71,Laptop,Web,False
12948,160,13,2025-04-24,99,0.71,Smart TV,Android,True
12949,203,1,2025-01-17,114,0.97,Laptop,iOS,False
12950,782,6,2025-03-16,22,0.24,Mobile,TV App,True
12951,649,22,2025-01-15,32,0.27,Tablet,iOS,False
12952,792,21,2025-03-26,130,0.84,Mobile,iOS,True
12953,247,24,2025-04-15,60,0.58,Mobile,Android,False
12954,312,2,2024-11-19,97,0.74,Desktop,Web,False
12955,913,11,2025-04-02,92,0.73,Smart TV,Web,False
12956,441,12,2024-12-13,49,0.49,Tablet,Android,False
12957,235,12,2025-01-10,61,0.6,Desktop,Android,True
12958,591,7,2024-12-21,18,0.2,Desktop,Web,False
12959,1146,23,2025-04-30,60,0.55,Laptop,Web,False
12960,828,1,2025-01-15,88,0.75,Tablet,TV App,False
12961,766,9,2025-04-23,131,0.95,Mobile,Web,True
12962,1120,21,2025-04-05,103,0.67,Smart TV,TV App,False
12963,666,2,2024-10-04,93,0.71,Mobile,Web,False
12964,276,2,2024-10-31,91,0.69,Smart TV,iOS,False
12965,484,7,2024-12-18,54,0.61,Laptop,Web,False
12966,219,22,2025-03-19,96,0.8,Tablet,Web,False
12967,1177,13,2025-04-03,133,0.95,Laptop,Web,False
12968,407,14,2024-12-25,109,0.84,Smart TV,Android,False
12969,175,22,2025-04-28,120,1.0,Mobile,Android,False
12970,1061,14,2024-11-19,65,0.5,Desktop,TV App,False
12971,852,22,2024-12-08,88,0.74,Laptop,Android,False
12972,711,4,2025-03-08,89,0.83,Mobile,iOS,False
12973,209,15,2025-04-22,92,0.78,Laptop,Web,True
12974,810,7,2025-01-27,30,0.34,Mobile,TV App,False
12975,1184,3,2024-11-26,98,0.68,Laptop,Web,False
12976,76,16,2024-12-08,96,0.98,Mobile,Android,False
12977,101,1,2025-03-05,93,0.79,Mobile,Android,False
12978,617,9,2025-04-06,96,0.7,Tablet,iOS,False
12979,1035,9,2025-04-24,113,0.82,Laptop,Web,False
12980,554,11,2025-02-19,86,0.68,Mobile,iOS,False
12981,622,4,2025-04-11,79,0.74,Laptop,Web,False
12982,732,5,2025-02-09,52,0.43,Mobile,TV App,False
12983,271,1,2025-02-09,97,0.83,Smart TV,Web,False
12984,66,4,2025-04-20,108,1.0,Laptop,iOS,False
12985,303,4,2025-04-16,68,0.63,Smart TV,iOS,False
12986,652,21,2025-04-07,111,0.72,Laptop,Web,False
12987,457,24,2025-01-13,64,0.61,Tablet,Android,True
12988,768,22,2024-12-27,93,0.78,Mobile,TV App,False
12989,112,23,2025-02-26,81,0.74,Smart TV,TV App,False
12990,197,7,2025-01-11,47,0.53,Smart TV,Web,False
12991,929,9,2025-04-07,124,0.9,Tablet,Android,False
12992,996,15,2025-04-11,85,0.72,Desktop,iOS,False
12993,651,18,2024-12-31,112,0.79,Mobile,Web,True
12994,118,1,2025-04-21,102,0.87,Desktop,iOS,False
12995,967,12,2025-02-14,84,0.83,Smart TV,iOS,False
12996,224,19,2025-04-15,86,0.69,Mobile,iOS,False
12997,1084,18,2024-11-25,90,0.64,Smart TV,TV App,False
12998,650,1,2025-04-10,108,0.92,Tablet,Web,False
12999,514,9,2025-04-20,85,0.62,Mobile,Web,False
13000,945,2,2025-04-15,88,0.67,Smart TV,Web,False
13001,1135,13,2025-04-23,121,0.87,Laptop,Web,False
13002,73,15,2025-03-09,99,0.84,Tablet,Web,False
13003,14,20,2024-09-13,69,0.76,Smart TV,iOS,False
13004,1058,23,2025-02-11,84,0.77,Smart TV,iOS,False
13005,938,18,2024-10-16,83,0.59,Laptop,TV App,False
13006,42,5,2025-04-18,74,0.61,Smart TV,Android,True
13007,76,7,2025-01-03,42,0.47,Smart TV,iOS,False
13008,947,14,2024-09-17,87,0.67,Smart TV,Android,False
13009,297,15,2025-04-15,109,0.92,Smart TV,Web,False
13010,299,25,2025-03-18,106,0.79,Tablet,TV App,False
13011,746,14,2024-08-10,123,0.95,Smart TV,TV App,False
13012,325,21,2025-04-18,144,0.93,Laptop,Android,True
13013,17,11,2025-02-27,106,0.84,Desktop,Web,False
13014,73,1,2025-01-17,105,0.89,Tablet,Web,True
13015,8,21,2025-04-06,131,0.85,Tablet,iOS,False
13016,727,14,2024-08-05,65,0.5,Mobile,TV App,False
13017,287,1,2025-03-11,106,0.9,Mobile,Web,True
13018,840,1,2025-03-18,114,0.97,Mobile,Web,False
13019,1163,1,2025-03-25,90,0.77,Tablet,iOS,False
13020,393,25,2025-01-05,97,0.72,Smart TV,iOS,False
13021,65,1,2025-01-28,118,1.0,Smart TV,Android,True
13022,729,5,2025-04-01,114,0.94,Mobile,iOS,False
13023,103,16,2025-03-13,67,0.69,Mobile,iOS,False
13024,869,16,2025-03-18,72,0.74,Smart TV,Web,False
13025,138,8,2025-03-27,42,0.48,Smart TV,Android,False
13026,341,18,2024-10-12,109,0.77,Tablet,Web,False
13027,836,3,2025-03-26,105,0.73,Mobile,iOS,False
13028,128,19,2025-04-19,96,0.77,Smart TV,TV App,False
13029,539,13,2025-04-01,86,0.62,Mobile,Android,False
13030,1065,1,2025-04-19,97,0.83,Mobile,Android,False
13031,868,7,2024-12-12,49,0.55,Laptop,Web,False
13032,15,1,2025-04-11,93,0.79,Laptop,TV App,False
13033,951,16,2025-04-11,68,0.7,Smart TV,Web,False
13034,85,1,2025-03-12,96,0.82,Smart TV,iOS,False
13035,1149,23,2025-03-08,86,0.79,Laptop,Android,False
13036,866,15,2025-04-21,97,0.82,Tablet,Android,False
13037,344,2,2024-12-13,93,0.71,Laptop,TV App,False
13038,1120,1,2025-01-15,74,0.63,Laptop,Android,False
13039,888,18,2024-10-05,107,0.76,Laptop,Web,False
13040,517,4,2025-04-14,83,0.77,Mobile,Web,False
13041,480,1,2025-01-31,113,0.96,Smart TV,iOS,False
13042,494,23,2025-02-21,88,0.8,Smart TV,iOS,False
13043,523,24,2025-01-08,90,0.86,Smart TV,iOS,False
13044,240,22,2025-03-16,120,1.0,Mobile,Web,False
13045,1092,19,2025-04-23,91,0.73,Mobile,TV App,False
13046,701,18,2025-01-11,83,0.59,Smart TV,TV App,False
13047,797,15,2025-03-01,85,0.72,Mobile,Web,False
13048,347,24,2025-03-22,68,0.65,Smart TV,iOS,False
13049,654,2,2025-02-17,120,0.91,Smart TV,Web,False
13050,1120,23,2025-02-28,75,0.69,Mobile,Web,False
13051,517,17,2025-03-03,68,0.8,Smart TV,Android,False
13052,920,9,2025-04-22,91,0.66,Mobile,Android,False
13053,657,1,2025-02-25,103,0.88,Mobile,Web,True
13054,72,15,2025-04-27,77,0.65,Mobile,Web,False
13055,969,14,2025-02-18,50,0.39,Laptop,iOS,False
13056,1130,17,2025-01-24,49,0.58,Smart TV,iOS,False
13057,880,3,2025-01-08,92,0.64,Smart TV,Android,False
13058,483,11,2025-04-09,57,0.45,Desktop,Android,True
13059,181,11,2025-03-05,73,0.58,Smart TV,iOS,True
13060,387,15,2025-03-23,91,0.77,Smart TV,iOS,False
13061,978,23,2025-04-01,78,0.71,Smart TV,Android,True
13062,921,10,2025-01-22,82,0.72,Smart TV,iOS,False
13063,211,22,2024-12-06,81,0.68,Mobile,Android,False
13064,384,8,2025-02-18,43,0.49,Smart TV,Android,True
13065,557,3,2024-12-15,107,0.74,Mobile,iOS,False
13066,827,2,2024-10-10,101,0.77,Smart TV,Web,False
13067,29,3,2025-04-19,118,0.82,Mobile,Web,False
13068,627,24,2025-02-23,56,0.54,Laptop,Android,False
13069,698,7,2024-12-14,44,0.49,Tablet,TV App,False
13070,988,21,2025-04-07,100,0.65,Smart TV,iOS,False
13071,30,19,2025-04-13,110,0.88,Laptop,TV App,False
13072,789,11,2025-04-28,91,0.72,Smart TV,Android,False
13073,849,18,2025-01-09,116,0.82,Laptop,TV App,False
13074,59,15,2025-04-23,92,0.78,Mobile,Android,False
13075,1027,4,2025-04-01,78,0.73,Smart TV,TV App,False
13076,215,22,2025-04-03,99,0.83,Smart TV,TV App,False
13077,210,13,2025-04-19,91,0.65,Laptop,iOS,False
13078,655,8,2025-02-26,59,0.68,Mobile,Android,False
13079,1075,22,2024-12-08,90,0.75,Mobile,TV App,False
13080,93,11,2025-03-29,82,0.65,Mobile,Web,True
13081,165,17,2025-04-03,68,0.8,Mobile,iOS,True
13082,163,7,2025-02-08,15,0.17,Laptop,TV App,False
13083,1077,23,2025-02-10,61,0.56,Smart TV,Web,False
13084,515,1,2025-03-25,115,0.98,Smart TV,Web,False
13085,217,21,2025-04-11,99,0.64,Mobile,iOS,True
13086,405,5,2025-04-10,106,0.87,Laptop,Android,True
